origin;destination;count;waypointsLong;waypointsLat;waypointsLatSchematic;waypointsLongSchematic
1;2;9;8.464655266363637 8.464697303434345 8.46444321090909 8.463957473939395 8.455347425858585 8.45443087030303 8.48905972222222 8.499338275988999 8.498945635487624;47.39265519772729 47.39278175353536 47.39365058737374 47.39467416565657 47.40529121060606 47.40673342171717 47.42267218888888 47.42106831184958 47.42113790083078;47.4049981445273 47.4135898080009 47.4141616233487 47.414733153907 47.4153043887824 47.4158753170872 47.4164459279395 47.4170162104634 47.4175861537895 47.4181557470547 47.4187249794024 47.4192938399831 47.4198623179545 47.4204304024812 47.4209980827357 47.4215653478979 47.4221321871559 47.4226985897056 47.4232645447515 47.4238300415065 47.4243950691922 47.4249596170392 47.4255236742873 47.4260872301855 47.4266502739925 47.4272127949767 47.4277747824165 47.4283362256003 47.4288971138272 47.4294574364065 47.4300171826586 47.4305763419148 47.4722541920825 47.4753813250197 47.4785282809255 47.4816923127166 47.4848706584036 47.4880605435019 47.4912591834539 47.4944637860596 47.4976715539139 47.5008796868487 47.5040853843773 47.5072858481388 47.5104782843411 47.5136599061996 47.5168279363699 47.5199796093723 47.5231121740057 47.5262228957495 47.5293090591504 47.5323679701929 47.535396958651 47.5383933804192 47.5413546198203 47.5442780918893 47.5471612446294 47.5500015612399 47.5527965623132 47.5555438079993 47.5582409001351 47.5608854843386 47.5634752520636 47.6596617801793 47.6603720108533 47.661059735435 47.6617238884019 47.6623634407521 47.6629774015983 47.6635648197036 47.6641247849547 47.6646564297723 47.6651589304554 47.665631508457 47.6660734315909 47.6664840151658 47.666862623046 47.6672086686376 47.6675216157964 47.6678009796595 47.6680463273958 47.6682572788772 47.6684335072671 47.6685747395268 47.668680756839 47.6687513949462 47.6687865444057 47.6687861507588 47.6687502146154 47.6686787916531 47.6685719925305 47.6684299827165 47.668252982233 47.6680412653151 47.6641432835048;6.50300730108382 6.50161963606923 6.5015253582517 6.50142740299116 6.50132577215464 6.50122046767922 6.501111491572 6.50099884591006 6.50088253284042 6.50076255458 6.5006389134156 6.5005116117038 6.50038065187097 6.50024603641319 6.50010776789625 6.49996584895552 6.49982028229599 6.49967107069214 6.49951821698795 6.4993617240968 6.49920159500144 6.49903783275392 6.49887044047555 6.49869942135683 6.49852477865736 6.49834651570583 6.49816463589994 6.49797914270629 6.49779003966039 6.49759733036654 6.49740101849776 6.49720110779576 6.48219279301152 6.48113399604567 6.48021204361909 6.47942774053497 6.47878177143775 6.47827470021552 6.47790696950775 6.47767890031889 6.4775906917382 6.47764242076589 6.47783404224597 6.47816538890561 6.47863617150122 6.47924597907089 6.47999427929313 6.48088041895161 6.48190362450531 6.48306300276379 6.48435754166692 6.48578611116827 6.48734746422165 6.48904023786963 6.49086295443334 6.49281402280239 6.4948917398238 6.49709429178872 6.49941975601571 6.50186610252907 6.50443119583094 6.50711279676537 6.50990856447301 6.61696383559283 6.61778983460492 6.61865657537115 6.61956271501119 6.62050684960228 6.62148751635436 6.62250319587646 6.62355231453077 6.62463324687072 6.62574431815937 6.62688380696416 6.62804994782399 6.62924093398456 6.63045492019759 6.63169002557984 6.63294433652714 6.63421590967932 6.63550277493109 6.6368029384844 6.63811438593758 6.63943508540628 6.64076299067162 6.64209604435043 6.64343218108287 6.6447693307324 6.64610542159312 6.64743838359956 6.64876615153392 6.6500866682258 6.6513978877395 6.65269777854383 6.6747191405621
2;3;30;8.498945635487624 8.498181470109653 8.49961561161378 8.499930531613778 8.50303125595281 8.503945171032461 8.504098527699128 8.506965027622481 8.507362387781782 8.507216978654942 8.507219726194768;47.42113790083078 47.419951140470765 47.419389156860525 47.418341293527185 47.41208748908173 47.409460552913984 47.40930305958065 47.408421552653785 47.40835904365164 47.40844192556778 47.408456757483904;47.6641432835048 47.6559469465643 47.6557779415849 47.6556072594987 47.6554351187286 47.6552617395641 47.6550873438794 47.6549121548497 47.6547363966653 47.654560294245 47.654384072948 47.6542079582856 47.6540321756328 47.6538569499395 47.6536825054432 47.6535090653813 47.653336851706 47.6531660848002 47.6529969831952 47.6528297632913 47.6526646390807 47.6525018218737 47.6523415200284 47.652183938684 47.6520292794983 47.6518777403893 47.6517295152826 47.6515847938626 47.6514437613302 47.6513065981654 47.6511734798967 47.6510445768763 47.6510446568914 47.650908342443 47.6507690913901 47.6506269780603 47.6504820783088 47.6503344694779 47.6501842303563 47.6500314411365 47.6498761833719 47.649718539934 47.6495585949673 47.6493964338449 47.6492321431228 47.6490658104939 47.6488975247406 47.6487273756883 47.6485554541565 47.648381851911 47.6482066616148 47.6480299767784 47.6478518917101 47.6476725014655 47.647491901797 47.6473101891025 47.647127460374 47.6469438131457 47.6467593454422 47.646574155726 47.6463883428451 47.6462020059799 47.6460152445906 47.5674729146728 47.5670752379481 47.5666786642158 47.5662834844949 47.5658899887817 47.5654984658367 47.5651092029725 47.5647224858434 47.5643385982355 47.5639578218584 47.5635804361387 47.5632067180147 47.5628369417334 47.5624713786491 47.5621102970243 47.561753961833 47.5614026345658 47.5610565730385 47.5607160312029 47.5603812589599 47.5600525019768 47.5597300015064 47.5594139942106 47.5591047119861 47.5588023817946 47.5585072254963 47.5582194596867 47.5579392955382 47.5576669386447 47.5574025888707 47.5571464402051 47.5531442562929;6.6747191405621 6.67089831269889 6.67082444181093 6.67075956454317 6.67070376391939 6.67065711134798 6.67061966653047 6.67059147738521 6.67057257998601 6.67056299851596 6.67056274523653 6.67057182047185 6.67059021260828 6.6706178981093 6.67065484154564 6.67070099564056 6.67075630133041 6.67082068784021 6.67089407277418 6.67097636222121 6.67106745087506 6.67116722216905 6.67127554842533 6.67139229101817 6.67151730055145 6.67165041704977 6.67179147016322 6.67194027938535 6.67209665428417 6.67226039474587 6.67243129123088 6.67260912504202 6.67260925042427 6.67279969652789 6.67298543150392 6.67316635621342 6.67334237408503 6.67351339116645 6.67367931617467 6.67384006054463 6.67399553847652 6.67414566698157 6.67429036592636 6.67442955807557 6.67456316913324 6.67469112778238 6.67481336572306 6.67492981770889 6.67504042158181 6.67514511830528 6.67524385199579 6.6753365699527 6.67542322268636 6.67550376394452 6.67557815073704 6.6756463433588 6.67570830541094 6.67576400382024 6.67581340885681 6.67585649414994 6.67589323670219 6.67592361690166 6.67594761853242 6.68469104304279 6.6847432442809 6.68481134044833 6.6848952815738 6.68499500605848 6.6851104407212 6.68524150085209 6.68538809027482 6.68555010141712 6.68572741538976 6.68591990207376 6.6861274202159 6.68634981753237 6.68658693082053 6.68683858607864 6.68710459863359 6.6873847732764 6.68767890440547 6.68798677617746 6.68830816266567 6.68864282802587 6.68899052666933 6.68935100344305 6.68972399381704 6.69010922407836 6.69050641153208 6.69091526470864 6.69133548357778 6.69176675976875 6.69220877679651 6.69266121029408 6.6999280007054
2;4;12;8.498945635487624 8.498909715863656 8.499406676615719 8.499511476615718 8.505649213348766 8.507511194367284 8.507670144367284 8.507608512037038;47.42113790083078 47.421119792428215 47.42113080062308 47.42115270895641 47.420196157330246 47.420039749459875 47.420087999459874 47.42004051759259;47.6641432835048 47.6593749683701;6.6747191405621 6.71444315941662
2;5;10;8.498945635487624 8.499753034841337 8.499563354841337 8.493397920646288 8.443350273989438 8.44657391398944 8.455370117978877 8.456755491915512 8.456091415904954 8.456096285904954 8.456099965904954 8.456111239894392;47.42113790083077 47.42116339058155 47.421292160581544 47.424102680249234 47.41327131044001 47.410092230440014 47.40035215088003 47.399016883520105 47.399017583960116 47.39901496396011 47.39901853396011 47.399021004400126;47.6641432835047 47.6755645466566 47.6761396702587 47.6766924564582 47.6772212821556 47.6777245946047 47.6782009159718 47.6786488476747 47.6790670744893 47.6794543684118 47.6798095922636 47.6801317030309 47.6804197549273 47.6806729021701 47.6808904014647 47.6810716141861 47.6812160082549 47.6813231596989 47.6813927538983 47.6814245865097 47.6814185640655 47.6813747042491 47.6812931358422 47.6811740983473 47.6810179412842 47.6808251231635 47.6805962101409 47.6803318743543 47.6800328919506 47.6797001408064 47.6793345979509 47.6789373366966 47.6080681777887 47.605961145588 47.6037450826302 47.6014235551137 47.599000298956 47.596479213781 47.5938643566444 47.5911599355038 47.5883703024482 47.5854999466936 47.5825534873588 47.5795356660326 47.5764513391428 47.5733054701414 47.5701031215169 47.5668494466478 47.5635496815092 47.5602091362469 47.5568331866322 47.5534272654109 47.5499968535604 47.5465474714698 47.543084670056 47.539614021831 47.5361411119342 47.5326715291445 47.5292108568869 47.525764664247 47.522338497009 47.5189378687314 47.5155682518739 47.4581910287126;6.67471914056209 6.66372329792003 6.66313566244454 6.66250275367792 6.66182642997669 6.66110867717295 6.66035160274358 6.65955742962224 6.65872848967232 6.65786721684012 6.65697614000825 6.65605787557027 6.65511511974844 6.65415064067698 6.65316727027424 6.65216789592762 6.65115545201552 6.65013291129141 6.64910327615517 6.64806956983743 6.64703482752265 6.64600208743721 6.64497438192853 6.64395472856141 6.64294612125783 6.64195152150617 6.64097384966558 6.64001597639124 6.63908071420547 6.63817080923958 6.63728893317057 6.63643767537662 6.49289251091147 6.48881291922171 6.4848614882135 6.48104457672579 6.47736832712203 6.47383865540559 6.47046124169942 6.46724152110533 6.46418467495754 6.46129562248462 6.45857901289325 6.45603921788644 6.4536803246284 6.45150612916728 6.44952013032633 6.4477255240735 6.44612519837824 6.44472172856413 6.44351737316447 6.44251407028774 6.44171343449875 6.44111675422035 6.44072498966008 6.4405387712649 6.44055839870672 6.44078384040006 6.44121473355298 6.44185038475081 6.44268977107209 6.44373154173469 6.44497402026953 6.46794621866681
5;6;1;8.456111239894392 8.4653259 8.4298811 8.432248 8.4443868 8.4513383 8.433799 8.434880997064104;47.399021004400126 47.4003191 47.4118963 47.2762446 47.1433101 47.1084343 47.0837408 47.086082295000004;47.4581910287126 47.4643163120787 47.4646015632053 47.4649238626864 47.4652818165006 47.4656738764129 47.4660983466718 47.4665533913429 47.4670370422506 47.4675472074903 47.4680816804769 47.4686381494884 47.4692142076648 47.4698073634183 47.4704150512101 47.471034642647 47.4716634578496 47.4722987770434 47.4729378523229 47.4735779195364 47.474216210242 47.4748499636816 47.4754764387217 47.4760929257097 47.4766967581938 47.4772853244558 47.4778560788074 47.4784065526012 47.478934364908 47.4794372328149 47.4799129812992 47.4803595526364 47.5141832744197 47.5154478440798 47.5165868408351 47.5175928342248 47.5184592614611 47.519180470242 47.5197517556258 47.5201693907243 47.5204306510158 47.5205338321197 47.5204782609144 47.5202642999291 47.5198933449789 47.5193678160584 47.5186911415549 47.5178677358825 47.5169029706836 47.5158031397865 47.5145754181458 47.5132278150357 47.5117691217999 47.5102088544994 47.5085571918328 47.5068249087338 47.5050233060786 47.5031641369626 47.5012595300271 47.4993219103353 47.4973639183155 47.4953983272989 47.4934379601898 46.5583975059412 46.5567845557915 46.555173400816 46.5535641723297 46.5519570014903 46.5503520192879 46.5487493565341 46.5471491438516 46.5455515116635 46.5439565901823 46.5423645093997 46.540775399076 46.5391893887291 46.5376066076247 46.5360271847648 46.5344512488781 46.5328789284087 46.5313103515064 46.5297456460158 46.5281849394658 46.5266283590595 46.5250760316636 46.5235280837984 46.521984641627 46.5204458309454 46.5189117771721 46.5173826053379 46.5158584400756 46.5143394056101 46.512825625748 46.5113172238678 45.6973380303227 45.6950720521343 45.6927847680036 45.6904775946423 45.6881519610811 45.6858093077849 45.68345108576 45.6810787556562 45.6786937868613 45.6762976565915 45.6738918489761 45.6714778541387 45.6690571672736 45.6666312877204 45.6642017180346 45.6617699630577 45.6593375289845 45.6569059224304 45.6544766494984 45.652051214846 45.6496311207534 45.6472178661927 45.6448129459 45.6424178494491 45.640034060329 45.6376630550253 45.6353063021053 45.6329652613086 45.630641382643 45.6283361054863 45.6260508576948 45.5902558877341;6.46794621866681 6.4876865834115 6.4885316829902 6.48934730243798 6.490129914008 6.49087613272025 6.49158273100248 6.49224665265012 6.49286502604515 6.49343517657651 6.4939546382084 6.49442116414653 6.49483273655594 6.49518757528871 6.49548414558347 6.49572116470361 6.49589760748541 6.49601271077216 6.49606597671493 6.49605717492594 6.495986343475 6.49585378872488 6.49566008400619 6.49540606713762 6.49509283680216 6.49472174779503 6.49429440516387 6.49381265726657 6.49327858777661 6.49269450667076 6.49206294023783 6.49138662015188 6.43678929197994 6.43456616798918 6.43219953060593 6.42970481903651 6.42709830800339 6.42439700157397 6.42161852223136 6.41878099591073 6.41590293375137 6.41300311133581 6.41010044620368 6.40721387443965 6.40436222714022 6.40156410756559 6.39883776977769 6.39620099955642 6.39367099837071 6.39126427116152 6.38899651866872 6.38688253500434 6.38493611114041 6.38316994494092 6.3815955583249 6.38022322210104 6.37906188896409 6.37811913509029 6.37740111071273 6.37691249999916 6.37665649049392 6.37663475232342 6.37684742730072 6.53464858475125 6.53492617218932 6.53522484828478 6.53554458869447 6.53588536735844 6.53624715650201 6.53662992663811 6.53703364656961 6.53745828339192 6.53790380249565 6.53837016756941 6.53885734060283 6.53936528188957 6.53989395003063 6.54044330193771 6.54101329283668 6.54160387627129 6.5422150041069 6.54284662653445 6.54349869207448 6.54417114758135 6.54486393824758 6.54557700760829 6.54631029754581 6.54706374829444 6.54783729844529 6.54863088495129 6.54944444313235 6.55027790668063 6.55113120766589 6.55200427654112 7.02961358471092 7.03087480409206 7.0320552125617 7.03315407899145 7.03417072275887 7.03510451416911 7.03595487484489 7.03672127808475 7.0374032491893 7.03800036575523 7.03851225793693 7.03893860867557 7.0392791538955 7.03953368266779 7.0397020373409 7.03978411363832 7.03977986072313 7.03968928122954 7.0395124312612 7.03924942035651 7.03890041142072 7.03846562062506 7.03794531727284 7.03733982363264 7.03664951473872 7.03587481815869 7.03501621372874 7.03407423325638 7.03304946019108 7.03194252926286 7.03075412608919 7.01141680032658
5;6;1;8.456111239894392 8.455993300000001 8.4612898 8.479305199999999 8.4457627 8.426105 8.4604554 8.4771977 8.5145109 8.5113226 8.516875599999999 8.518512800000002 8.4994533 8.460292599999999 8.464917 8.4756746 8.480457800000002 8.481990099999999 8.448786300000002 8.434880997064104;47.399021004400126 47.3989864 47.398415 47.3983136 47.410533 47.2923804 47.2295282 47.189904 47.1870598 47.1750018 47.1725011 47.172568 47.176869700000005 47.1800516 47.181647 47.1953322 47.1998438 47.2006109 47.0933545 47.086082295000004;47.4581910287126 47.4566356178085 47.4566288801444 47.4567068518228 47.456869040097 47.4571144200083 47.4574414408634 47.4578480360343 47.4583316360178 47.4588891846746 47.4595171585418 47.4602115891005 47.4609680878545 47.4617818740639 47.4626478049571 47.4635604082312 47.4645139166343 47.465502304412 47.4665193253876 47.4675585524351 47.4686134180959 47.4696772560823 47.4707433434054 47.4718049428615 47.4728553456082 47.4738879135614 47.4748961213451 47.4758735975289 47.4768141648925 47.4777118794632 47.4785610680792 47.4793563642413 47.5032499913083 47.5046804590728 47.505986342901 47.5071592586457 47.5081916758527 47.5090769661088 47.5098094455975 47.5103844115912 47.5107981726442 47.5110480722921 47.5111325061079 47.5110509320024 47.5108038737045 47.5103929173993 47.5098207015434 47.5090908999263 47.5082081980827 47.5071782632106 47.5060077077863 47.5047040471097 47.503275651055 47.5017316903327 47.5000820776119 47.4983374038774 47.496508870433 47.4946082169857 47.4926476462737 47.4906397457209 47.4885974066224 47.4865337413789 47.4844619993105 46.6911957412528 46.688352023017 46.6855104330475 46.6826716823563 46.6798364812447 46.6770055391261 46.6741795643479 46.6713592640149 46.668545343812 46.6657385078274 46.6629394583772 46.6601488958288 46.6573675184261 46.654596022115 46.6518351003686 46.6490854440143 46.6463477410606 46.6436226765253 46.6409109322637 46.6382131867979 46.6355301151478 46.6328623886613 46.6302106748468 46.6275756372061 46.6249579350682 46.6223582234247 46.6197771527655 46.6172153689164 46.6146735128771 46.6121522206613 46.609652123137 46.0508556947828 46.0470963867639 46.0433896902616 46.0397377488868 46.0361426745849 46.0326065464145 46.0291314093454 46.0257192730758 46.02237211087 46.0190918584173 46.0158804127126 46.0127396309592 46.0096713294952 46.0066772827425 46.0037592221812 46.0009188353477 45.9981577648594 45.9954776074642 45.9928799131175 45.9903661840857 45.9879378740774 45.9855963874026 45.9833430781609 45.9811792494582 45.9791061526529 45.9771249866327 45.9752368971209 45.973442976014 45.9717442607503 45.9701417337097 45.9686363216456 45.9448572636264 45.9442975566329 45.943684628113 45.9430192811979 45.9423023877032 45.9415348869871 45.9407177847194 45.9398521515634 45.9389391217736 45.9379798917088 45.9369757182652 45.9359279172289 45.9348378615519 45.9337069795535 45.9325367530481 45.9313287154042 45.9300844495347 45.928805585823 45.9274937999869 45.9261508108822 45.9247783782513 45.9233783004168 45.9219524119253 45.9205025811435 45.9190307078103 45.917538720547 45.916028574331 45.9145022479333 45.9129617413262 45.9114090730626 45.9098462776312 45.9028952105454 45.9017130723935 45.9005373006279 45.8993690247739 45.8982093671559 45.8970594418188 45.8959203534583 45.8947931963591 45.893679053344 45.8925789947338 45.8914940773187 45.8904253433432 45.889373819505 45.8883405159686 45.8873264253947 45.886332521987 45.8853597605558 45.8844090756011 45.8834813804149 45.8825775662033 45.8816985012311 45.8808450299872 45.8800179723734 45.8792181229168 45.8784462500065 45.8777030951556 45.8769893722885 45.8763057670554 45.8756529361733 45.8750315067956 45.874442075909 45.8723645240888 45.8723269086533 45.8723005197045 45.8722856249379 45.8722823754493 45.8722908042023 45.8723108256938 45.8723422368211 45.8723847189426 45.87243784111 45.87250106444 45.8725737475806 45.8726551532175 45.8727444555534 45.872840748685 45.8729430557928 45.8730503390503 45.8731615101516 45.8732754413518 45.8733909769067 45.8735069447974 45.8736221686191 45.8737354795152 45.8738457280341 45.8739517957896 45.8740526068064 45.8741471384344 45.8742344317233 45.8743136011501 45.874383843602 45.8744444465236 45.9463713426466 45.9472401104571 45.9482231734855 45.9493172391665 45.9505186431544 45.9518233615962 45.9532270246085 45.9547249309138 45.9563120635861 45.9579831068544 45.9597324639064 45.9615542756342 45.9634424402579 45.9653906337626 45.9673923310787 45.9694408279372 45.9715292633233 45.9736506424569 45.9757978602191 45.9779637249504 45.9801409825368 45.9823223407065 45.9845004934535 45.9866681455077 45.9888180367691 45.9909429666236 45.9930358180601 45.9950895815076 45.9970973783123 45.9990524837759 46.00096244803 46.0009483496789 46.0020072467174 46.002990862453 46.003906549538 46.0047480281324 46.0055095273231 46.0061858247005 46.0067722821746 46.0072648777829 46.0076602332738 46.0079556372743 46.0081490638851 46.0082391865744 46.008225387275 46.0081077606234 46.0078871133106 46.0075649585499 46.0071435056988 46.0066256451076 46.006014928297 46.0053155436014 46.004532287445 46.0036705314482 46.0027361855879 46.0017356576668 46.0006758093688 45.9995639092002 45.9984075826426 45.9972147598565 45.9959936212958 45.9947525416059 45.6267045904594 45.6255018534329 45.6242956117354 45.6230881723885 45.6218818447041 45.6206789358682 45.6194817465281 45.6182925663918 45.6171136698494 45.615947311623 45.614795722454 45.6136611048372 45.6125456288081 45.6114514277923 45.6103805945257 45.6093351770519 45.6083171748046 45.6073285347843 45.606371147834 45.6054468450232 45.6045573941455 45.6037044963378 45.6028897828268 45.602114811809 45.6013810654705 45.6006899471524 45.6000427786668 45.5994407977686 45.5988851557883 45.5983769154301 45.597917048739 45.5902558877341;6.46794621866681 6.5176863073131 6.51925823099824 6.52082597682579 6.52237963733058 6.52390939406048 6.52540557962474 6.52685873878763 6.52825968822138 6.52959957454078 6.5308699302527 6.53206272726688 6.53317042763002 6.53418603116224 6.53510311969523 6.53591589763217 6.53661922857344 6.53720866777634 6.53768049024395 6.53803171426549 6.53826012025936 6.53836426479999 6.53834348973961 6.5381979263675 6.53792849458022 6.53753689706837 6.53702560855625 6.53639786016272 6.53565761898198 6.5348095630132 6.5338590515977 6.53281209155022 6.49887188623227 6.49665810532387 6.49428226328919 6.49175961371279 6.48910635272559 6.48633951502105 6.48347686448764 6.48053678015953 6.47753813821799 6.4745001908009 6.47144244239849 6.46838452462901 6.46534607019807 6.46234658685111 6.45940533212804 6.45654118972442 6.45377254825264 6.45111718318187 6.44859214271441 6.44621363833136 6.44399694071032 6.44195628168326 6.44010476286406 6.43845427153246 6.4370154043143 6.43579739914815 6.43480807597513 6.4340537865326 6.43353937357427 6.43326813977829 6.43324182654309 6.47016611656425 6.47032883411597 6.47055684803606 6.47085010127177 6.47120852044637 6.47163201587758 6.47212048159997 6.47267379539152 6.47329181880415 6.47397439719838 6.47472135978204 6.47553251965299 6.47640767384589 6.47734660338297 6.47834907332886 6.47941483284932 6.48054361527407 6.48173513816344 6.4829891033791 6.48430519715865 6.48568309019408 6.48712243771424 6.48862287957105 6.49018404032966 6.49180552936234 6.49348694094627 6.49522785436502 6.49702783401384 6.49888642950867 6.5008031757988 6.50277759328324 6.95297494209051 6.95604903708032 6.95925193349114 6.96258177906365 6.9660366481229 6.96961454269188 6.97331339364701 6.97713106191472 6.98106533970846 6.98511395180554 6.98927455686284 6.99354474877089 6.99792205804529 7.00240395325488 7.00698784248564 7.01167107483963 7.01645094196804 7.02132467963744 7.02628946932834 7.03134243986519 7.03648066907676 7.04170118548612 7.047000970029 7.05237695779978 7.05782603982392 7.06334506485595 7.06893084120179 7.07458013856459 7.08028968991282 7.08605619336958 7.09187631412218 7.18734688168205 7.18946898141191 7.19156065786077 7.19361917026821 7.19564182132922 7.19762596072854 7.19956898861343 7.20146835900027 7.20332158311066 7.20512623263244 7.20687994290161 7.20858041600077 7.21022542377012 7.21181281072703 7.21334049689048 7.21480648050641 7.21620884067071 7.21754573984619 7.21881542627037 7.22001623625078 7.22114659634499 7.2222050254223 7.22319013660447 7.22410063908299 7.22493533981046 7.22569314506383 7.22637306187755 7.22697419934467 7.22749576978419 7.2279370897732 7.22829758104234 7.22972016807571 7.22998807768783 7.23030831575304 7.23068057462913 7.23110449669923 7.2315796747153 7.23210565218941 7.23268192383225 7.23330793603855 7.23398308741894 7.23470672937761 7.23547816673548 7.23629665839798 7.23716141806703 7.23807161499637 7.23902637478966 7.2400247802405 7.24106587221352 7.24214865056581 7.24327207510771 7.24443506660214 7.2456365078013 7.24687524452004 7.24815008674464 7.24945980977598 7.25080315540611 7.25217883312695 7.25358552137004 7.25502186877612 7.25648649549335 7.2579779945029 7.25657802457147 7.2567350600508 7.25689671504902 7.257061349701 7.2572272939153 7.25739286431599 7.25755638131919 7.25771618617115 7.25787065777503 7.25801822913567 7.25815740325556 7.25828676832071 7.25840501202241 7.2585109348696 7.25860346235677 7.25868165586402 7.25874472217858 7.25879202154138 7.2588230741369 7.25883756496054 7.25883534701409 7.25881644279688 7.25878104407763 7.25872950994899 7.25866236318492 7.25858028493749 7.25848410782716 7.25837480749644 7.25825349271282 7.25812139412109 7.25797985175949 6.9919872394845 6.98911809280438 6.9863258159233 6.9836197609925 6.98100899138067 6.97850225131814 6.97610793660989 6.97383406651553 6.97168825689046 6.96967769467813 6.96780911383893 6.9660887727961 6.9645224334745 6.96311534200222 6.96187221113977 6.96079720449568 6.95989392258133 6.95916539075179 6.95861404907305 6.9582417441495 6.95804972293913 6.95803862857707 6.95820849822159 6.95855876292962 6.95908824956228 6.95979518471413 6.96067720065277 6.96173134324908 6.96295408187147 6.96434132121099 6.96585518908343 6.96588841499773 6.96685478341068 6.96797508327049 6.96920840557574 6.97054629212423 6.9719795676056 6.97349840252616 6.97509238062019 6.97675057028533 6.97846159955223 6.98021373407422 6.98199495760218 6.98379305439276 6.98559569298473 6.98739051076886 6.98916519877155 6.99090758607048 6.99260572326362 6.99424796441895 6.995823046943 6.99732016882044 6.99872906269495 7.00004006628345 7.00124418864061 7.00233317181931 7.00329954750422 7.00413668822989 7.00483885283242 7.00540122582265 7.00581995041113 7.00609215495821 7.0645676540227 7.06471933221543 7.06479594504881 7.06479734599543 7.0647235323759 7.0645746453639 7.06435096971626 7.06405293322826 7.06368110591551 7.0632361989237 7.06271906316853 7.06213068770823 7.06147219785197 7.06074485300759 7.05995004427288 7.05908929177506 7.05816424176338 7.05717666346061 7.0561284456792 7.05502159320885 7.05385822298223 7.05264056002613 7.05137093320598 7.05005177077174 7.04868559571368 7.04727502093702 7.04582274426451 7.04433154327671 7.04280426999964 7.0412438454501 7.03965325404902 7.01141680032658
6;2;6;8.434880997064104 8.434841930886753 8.444884732844018 8.447844716666667 8.460937183333334 8.425930583333333 8.497884051077145 8.499324746239688 8.498945635487624;47.086082295000004 47.085878629166665 47.09366916583334 47.11439621666667 47.21400276666666 47.36396351666667 47.42261583374873 47.42110508402565 47.42113790083078;45.5902558877341 45.6002626434546 45.6008674271026 45.6014998875102 45.6021590815414 45.602844026195 45.6035537000694 45.6042870448869 45.605042967071 45.6058203393774 45.6066180025753 45.6074347671754 45.6082694152043 45.6091207020205 45.6099873581704 45.6108680912813 45.611761587989 45.6126665158956 45.6135815255571 45.6145052524953 45.6154363192326 45.6163733373463 45.6173149095388 45.6182596317213 45.619206095108 45.6201528883162 45.6210985994716 45.6220418183133 45.6229811382973 45.6239151586933 45.6248424866741 45.625761739392 46.128106456839 46.1284324321436 46.1287582427388 46.129083887478 46.1294093652155 46.129734674806 46.1300598151047 46.1303847849678 46.1307095832517 46.1310342088135 46.1313586605111 46.1316829372028 46.1320070377476 46.132330961005 46.1326547058354 46.1329782710995 46.1333016556589 46.1336248583756 46.1339478781125 46.1342707137329 46.1345933641009 46.1349158280812 46.1352381045392 46.1355601923408 46.1358820903528 46.1362037974426 46.136525312478 46.136846634328 46.1371677618617 46.1374886939494 46.1378094294617 47.1104658555923 47.1146905526569 47.1189467462893 47.1232318561381 47.1275432843209 47.1318784169998 47.1362346259659 47.1406092702324 47.1449996976361 47.1494032464452 47.1538172469729 47.1582390231959 47.1626658943769 47.1670951766896 47.1715241848461 47.1759502337246 47.1803706399976 47.1847827237581 47.189183810145 47.1935712309643 47.197942326307 47.2022944461613 47.2066249520197 47.2109312184782 47.2152106348283 47.2194606066393 47.2236785573318 47.2278619297393 47.2320081876586 47.2361148173877 47.2401793292492 47.6641432835048;7.01141680032658 7.02927005359378 7.03030807240729 7.0313120474676 7.03228048162979 7.03321193074813 7.03410500582962 7.03495837510531 7.0357707660162 7.03654096711096 7.03726782985242 7.03795027033034 7.0385872708777 7.03917788158829 7.03972122173324 7.04021648107435 7.04066292107235 7.04105987598821 7.04140675387592 7.04170303746518 7.04194828493279 7.04214213056151 7.04228428528539 7.04237453712084 7.04241275148278 7.0423988713853 7.04233291752662 7.04221498825829 7.04204525943846 7.04182398416968 7.04155149242144 7.04122819053814 6.84982694359995 6.84970108354505 6.84957434419385 6.84944672599228 6.8493182293894 6.84918885483735 6.84905860279133 6.84892747370968 6.84879546805378 6.84866258628811 6.84852882888025 6.84839419630083 6.84825868902358 6.84812230752531 6.84798505228589 6.84784692378828 6.8477079225185 6.84756804896565 6.8474273036219 6.84728568698248 6.84714319954569 6.84699984181289 6.84685561428851 6.84671051748004 6.84656455189802 6.84641771805605 6.84627001647079 6.84612144766196 6.8459720121523 6.84582171046764 6.84567054313684 6.3863575100887 6.38440504777224 6.38260572234974 6.3809606246767 6.37947075210679 6.3781370078872 6.37696020061109 6.37594104372732 6.37508015510791 6.37437805667353 6.37383517407697 6.37345183644518 6.37322827617966 6.37316462881562 6.37326093293979 6.37351713016703 6.3739330651757 6.37450848580186 6.37524304319215 6.37613629201524 6.37718769073187 6.37839660192312 6.37976229267687 6.38128393503214 6.38296060648104 6.38479129052804 6.38677487730624 6.38891016425022 6.39119585682513 6.3936305693115 6.39621282564533 6.6747191405621
