origin;destination;count;waypointsLong;waypointsLat;waypointsLatSchematic;waypointsLongSchematic
1;2;2;8.4346164083627 8.43505920418135 8.439722249999999 8.4391701 8.438908 8.4472293 8.4431169 8.4391701 8.4987342 8.50082105 8.498590038774196 8.498604138774196 8.498514877548391;47.08617838693552 47.08559169346776 47.08723055 47.087271449999996 47.086787199999996 47.09491835 47.1061772 47.087271449999996 47.423929099999995 47.42090345 47.42095244059862 47.420933090598616 47.42089818119723;52.2236561485205 52.2399277282904 52.2403672071285 52.2408060699294 52.2412443054107 52.2416819023062 52.2421188493661 52.2425551353573 52.2429907490636 52.2434256792863 52.243859914844 52.2442934445733 52.2447262573291 52.2451583419844 52.2455896874312 52.2460202825803 52.246450116362 52.246879177726 52.247307455642 52.2477349390996 52.248161617109 52.2485874787012 52.249012512928 52.2494367088626 52.2498600555997 52.2502825422558 52.2507041579695 52.2511248919018 52.2515447332366 52.2519636711803 52.2523816949629 52.2527987938378 52.2822281520964 52.2822721475594 52.2823135940633 52.2823520445128 52.282387084132 52.2824183349385 52.282445459821 52.2824681661757 52.2824862090625 52.2824993938479 52.2825075783037 52.2825106741419 52.2825086479667 52.2825015216352 52.2824893720211 52.2824723301857 52.2824505799642 52.2824243559825 52.2823939411259 52.2823596634884 52.2823218928324 52.2822810366009 52.2822375355217 52.2821918588532 52.2821444993227 52.282095967811 52.2820467878412 52.2819974899318 52.2819486058733 52.2819006629919 52.2818541784613 52.2679194551977 52.2677858115408 52.2676603720318 52.2675444624245 52.2674393077523 52.2673460193809 52.267265583263 52.2671988495173 52.267146523444 52.2671091580704 52.2670871483063 52.26708072677 52.2670899613298 52.2671147543869 52.2671548439067 52.2672098061884 52.2672790603429 52.2673618744321 52.2674573732048 52.267564547347 52.2676822641493 52.2678092794784 52.2679442509259 52.2680857519964 52.2682322871837 52.2683823077766 52.2685342282273 52.2686864429085 52.2688373430832 52.2689853339074 52.2691288512856 53.7422380810195;21.4653995224494 21.4582154053136 21.4580192786113 21.4578195241757 21.457616147142 21.4574091527387 21.4571985462873 21.456984333202 21.4567665189899 21.4565451092506 21.4563201096762 21.4560915260509 21.4558593642512 21.4556236302457 21.4553843300945 21.4551414699496 21.4548950560546 21.4546450947442 21.4543915924446 21.4541345556729 21.4538739910368 21.4536099052352 21.4533423050572 21.4530711973822 21.45279658918 21.4525184875103 21.4522368995224 21.4519518324556 21.4516632936384 21.4513712904886 21.451075830513 21.4507769213075 21.429582892795 21.4295465245101 21.429502905998 21.4294525077839 21.4293958735278 21.4293336141594 21.4292664012884 21.4291949599591 21.4291200608294 21.4290425118576 21.4289631495866 21.4288828301198 21.4288024198861 21.4287227862936 21.4286447883725 21.4285692675087 21.4284970383672 21.4284288801043 21.4283655279627 21.4283076653398 21.4282559164163 21.4282108394226 21.4281729206171 21.4281425690406 21.4281201121043 21.4281057920576 21.4280997633749 21.4281020910892 21.428112750091 21.4281316253984 21.4281585133982 21.4324280519813 21.4325469591628 21.4326875786105 21.432848424136 21.433027795784 21.4332237977993 21.4334343586622 21.4336572529828 21.4338901250203 21.4341305135807 21.4343758780291 21.4346236251408 21.4348711365093 21.4351157962193 21.4353550184948 21.4355862750268 21.4358071216956 21.4360152244018 21.4362083837352 21.4363845582203 21.4365418858921 21.4366787039752 21.4367935664572 21.4368852593717 21.4369528136284 21.4369955152551 21.437012912944 21.4370048228213 21.4369713303904 21.4369127896283 21.4368298192447 20.2765703986934
1;3;2;8.4346164083627 8.42653235418135 8.437239054181351 8.437215250000001 8.437214 8.375333600000001 8.390948049999999 8.375333600000001 8.37024645 8.3654167 8.364903850000001 8.3652076 8.2441687 8.24373925 8.24413895 8.243894300000001 8.243264298333333 8.243182548333333 8.243242298333332 8.243350996666665;47.08617838693552 47.088133643467756 47.08662269346776 47.08661625 47.08661789999999 47.086136599999996 47.0934592 47.086136599999996 47.097027849999996 47.09604605 47.09579215 47.0958066 47.09701285 47.09789715 47.097254050000004 47.09741805 47.09721561 47.097029809999995 47.09702026 47.09704112;52.2236561485205 52.2377231481473 52.2377315853173 52.2377394610428 52.2377466896923 52.2377531926699 52.2377588992699 52.2377637474452 52.2377676844826 52.2377706675752 52.2377726642884 52.2377736529123 52.2377736226977 52.2377725739731 52.2377705181412 52.2377674775547 52.2377634852733 52.2377585847045 52.2377528291313 52.2377462811331 52.2377390119052 52.2377311004848 52.2377226328912 52.2377137011914 52.2377044024981 52.2376948379145 52.2376851114347 52.2376753288131 52.2376655964146 52.2376560200577 52.2376467038648 52.2376377491291 52.2358800163771 52.2358539061436 52.2358296456896 52.2358074950526 52.2357876916559 52.2357704477635 52.2357559482056 52.2357443483966 52.2357357726699 52.2357303129453 52.235728027743 52.2357289415572 52.2357330445932 52.2357402928722 52.2357506087031 52.2357638815147 52.2357799690415 52.2357986988482 52.2358198701779 52.2358432561042 52.2358686059631 52.2358956480405 52.2359240924837 52.235953634409 52.2359839571688 52.2360147357466 52.2360456402398 52.2360763393963 52.2361065041649 52.2361358112223 52.2361639464386 52.345956175923 52.3461801202338 52.3464066454133 52.3466356476337 52.346867021932 52.3471006622579 52.3473364615225 52.3475743116471 52.3478141036134 52.3480557275128 52.3482990725971 52.3485440273292 52.3487904794341 52.3490383159507 52.3492874232833 52.3495376872534 52.3497889931529 52.3500412257957 52.3502942695711 52.3505480084967 52.3508023262712 52.3510571063283 52.3513122318895 52.3515675860183 52.3518230516732 52.3520785117616 52.3523338491934 52.352588946935 52.3528436880623 52.3530979558148 52.3533516336491 52.3533516486578 52.3533516533057 52.3533516578387 52.3533516622073 52.3533516663636 52.3533516702621 52.3533516738599 52.3533516771178 52.3533516800001 52.353351682475 52.3533516845156 52.3533516860995 52.3533516872093 52.3533516878328 52.3533516879633 52.3533516875993 52.3533516867448 52.3533516854091 52.3533516836069 52.353351681358 52.3533516786869 52.3533516756229 52.3533516721997 52.3533516684546 52.3533516644288 52.3533516601664 52.353351655714 52.3533516511204 52.353351646436 52.353351641712 52.3533516453066 52.3533516370003 52.3532552913449 52.3531607392131 52.3530686900982 52.3529798266253 52.3528948077951 52.3528142640968 52.3527387928328 52.3526689536888 52.3526052645833 52.3525481978271 52.3524981766201 52.3524555719137 52.3524206996591 52.3523938184648 52.3523751276783 52.3523647659084 52.3523628099965 52.3523692744476 52.3523841113221 52.3524072105914 52.3524384009542 52.3524774511066 52.3525240714575 52.3525779162758 52.3526385862551 52.3527056314742 52.3527785547338 52.352856815244 52.3529398326342 52.3530269912578 52.4195852572462 52.4197626799515 52.4199394813242 52.4201156513099 52.42029117989 52.4204660570823 52.4206402729417 52.4208138175607 52.4209866810701 52.4211588536392 52.4213303254767 52.4215010868313 52.4216711279919 52.4218404392884 52.4220090110922 52.4221768338169 52.4223438979186 52.4225101938964 52.4226757122933 52.4228404436964 52.4230043787376 52.423167508094 52.4233298224888 52.4234913126911 52.4236519695172 52.4238117838308 52.4239707465434 52.4241288486148 52.424286081054 52.4244424349193 52.4245979013191 52.4245979946703 52.4247537200048 52.4249099512605 52.4250666855915 52.4252239201427 52.4253816520499 52.4255398784398 52.4256985964301 52.4258578031297 52.4260174956383 52.4261776710471 52.4263383264382 52.4264994588851 52.4266610654527 52.426823143197 52.4269856891656 52.4271487003976 52.4273121739236 52.4274761067657 52.4276404959376 52.4278053384449 52.4279706312847 52.4281363714461 52.4283025559099 52.4284691816488 52.4286362456277 52.4288037448032 52.4289716761241 52.4291400365315 52.4293088229583 52.4294780323301 52.7098525377945;21.4653995224494 21.4542133868373 21.4542053195459 21.4541958646097 21.4541851248305 21.4541732169803 21.454160270531 21.4541464262473 21.4541318346557 21.4541166544082 21.4541010505571 21.4540851927604 21.4540692534373 21.4540534058933 21.4540378224363 21.4540226725025 21.4540081208145 21.4539943255906 21.4539814368237 21.4539695946515 21.4539589278317 21.4539495523429 21.4539415701233 21.4539350679623 21.4539301165566 21.4539267697422 21.4539250639083 21.4539250176023 21.4539266313276 21.4539298875383 21.4539347508304 21.4539411683261 21.4546852707135 21.4547121973653 21.4547433752016 21.4547784700405 21.4548171057153 21.4548588681065 21.454903309581 21.4549499537895 21.4549983007725 21.4550478323193 21.4550980175223 21.4551483184677 21.4551981960011 21.4552471155064 21.4552945526361 21.4553399989321 21.4553829672746 21.4554229971043 21.4554596593586 21.4554925610703 21.4555213495799 21.4555457163158 21.4555654001011 21.4555801899538 21.4555899273478 21.455594507912 21.4555938825493 21.4555880579628 21.4555770965837 21.4555611159024 21.455540287209 21.353778570249 21.3535777892071 21.3533848829285 21.3531999398315 21.3530230446849 21.3528542785684 21.3526937188359 21.3525414390799 21.3523975090977 21.3522619948596 21.3521349584785 21.3520164581814 21.3519065482829 21.3518052791602 21.3517126972299 21.351628844927 21.351553760685 21.3514874789188 21.3514300300086 21.3513814402861 21.3513417320224 21.3513109234178 21.3512890285933 21.3512760575845 21.3512720163365 21.3512769067018 21.3512907264388 21.3513134692132 21.3513451246008 21.3513856780926 21.3514351111008 21.3514349648556 21.3514349662514 21.351434968433 21.3514349713765 21.3514349750497 21.3514349794124 21.3514349844167 21.3514349900078 21.3514349961245 21.3514350026998 21.3514350096615 21.3514350169335 21.3514350244361 21.351435032087 21.3514350398025 21.351435047498 21.3514350550891 21.3514350624928 21.351435069628 21.3514350764163 21.3514350827836 21.3514350886599 21.351435093981 21.3514350986885 21.3514351027308 21.3514351060637 21.3514351086507 21.3514351104634 21.3514351114819 21.3514351116951 21.3514349648818 21.3514351111006 21.3514075469539 21.3513666935558 21.3513127076511 21.351245989593 21.3511670341542 21.3510764268589 21.3509748396396 21.3508630258547 21.3507418147018 21.350612105068 21.3504748588642 21.3503310938914 21.3501818762932 21.3500283126493 21.3498715417688 21.3497127262456 21.3495530438362 21.3493936787261 21.3492358127473 21.3490806166149 21.3489292412444 21.3487828092172 21.3486424064554 21.3485090741688 21.3483838011334 21.3482675163588 21.3481610821986 21.3480652879558 21.3479808440287 21.3479083766433 21.298343884246 21.2982102100035 21.2980743510799 21.2979363152012 21.2977961102175 21.297653744102 21.2975092249511 21.2973625609833 21.2972137605392 21.2970628320811 21.2969097841921 21.2967546255758 21.296597365056 21.2964380115759 21.2962765741978 21.2961130621025 21.2959474845887 21.2957798510727 21.2956101710876 21.295438454283 21.2952647104243 21.295088949392 21.2949111811815 21.2947314159023 21.2945496637776 21.2943659351433 21.294180240448 21.2939925902518 21.2938029952264 21.2936114661537 21.2934180139259 21.2934182088674 21.293223754801 21.2930303897611 21.2928381172701 21.2926469408304 21.2924568639245 21.2922678900149 21.2920800225439 21.2918932649339 21.2917076205866 21.291523092884 21.2913396851874 21.2911574008377 21.2909762431554 21.2907962154406 21.2906173209727 21.2904395630104 21.2902629447918 21.2900874695342 21.289913140434 21.2897399606669 21.2895679333875 21.2893970617296 21.2892273488056 21.2890587977072 21.2888914115047 21.2887251932471 21.2885601459624 21.2883962726571 21.2882335763164 21.2880720599038 21.0217484380029
1;4;1;8.551789694547853 8.536514500000001 8.5383981 8.538856599999999 8.5384989 8.5637545 8.564519500000001 8.561140199999999 8.5157867 8.515108099999999 8.4814576 8.4503334 8.4325146 8.440057800000002 8.465774 8.4627675 8.4499484 8.443303 8.561140199999999 8.561140199999999 8.4346164083627;47.41138917345159 47.3784602 47.378097 47.37793679999999 47.3780376 47.2963991 47.295891600000004 47.3000266 47.174826 47.1738588 47.1815846 47.1658943 47.14224960000001 47.1405859 47.1359381 47.1198226 47.1062605 47.0894203 47.3000266 47.3000266 47.08617838693552;53.5889005886993 53.477419057153 53.4773584374828 53.4772978402413 53.4772372654627 53.4771767131813 53.4771161834313 53.477055676247 53.4769951916625 53.476934729712 53.4768742904296 53.4768138738497 53.4767534800062 53.4766931089334 53.4766327606654 53.4765724352362 53.47651213268 53.4764518530309 53.4763915963229 53.4763313625901 53.4762711518665 53.4762109641863 53.4761507995833 53.4760906580916 53.4760305397452 53.4759704445781 53.4759103726243 53.4758503239177 53.4757902984922 53.4757302963818 53.4756703176203 53.4756103622418 53.041957293494 53.0417790912642 53.0416006832277 53.0414220702746 53.0412432532961 53.0410642331842 53.040885010832 53.0407055871336 53.0405259629843 53.0403461392801 53.0401661169182 53.0399858967967 53.0398054798147 53.0396248668722 53.0394440588705 53.0392630567114 53.0390818612981 53.0389004735344 53.0387188943254 53.0385371245769 53.0383551651957 53.0381730170897 53.0379906811675 53.0378081583389 53.0376254495144 53.0374425556055 53.0372594775248 53.0370762161855 53.036892772502 53.0367091473894 53.0365253417638 52.5884120566268 52.5881991420537 52.588000382989 52.5878178504548 52.5876534463964 52.5875088838647 52.5873856691668 52.5872850861703 52.5872081829261 52.5871557607475 52.5871283658611 52.5871262837152 52.587149536005 52.5871978804474 52.5872708133048 52.5873675746344 52.587487156206 52.5876283120085 52.587789571232 52.587969253594 52.5881654868473 52.5883762262882 52.5885992760623 52.5888323120441 52.5890729060545 52.5893185511614 52.5895666878016 52.5898147304505 52.590060094563 52.5903002235039 52.5905326151869 52.6360861556076 52.63626125706 52.6364267645315 52.6365814388794 52.636724122068 52.6368537458386 52.6369693397073 52.637070038231 52.6371550874872 52.6372238507181 52.6372758130985 52.6373105855896 52.6373279078524 52.6373276501963 52.6373098145504 52.6372745344488 52.6372220740312 52.6371528260649 52.6370673090045 52.6369661631101 52.6368501456537 52.6367201252497 52.6365770753515 52.6364220669635 52.6362562606223 52.636080897708 52.6358972911504 52.6357068155983 52.6355108971287 52.6353110025691 52.6351086310488 52.6351086285156 52.6345572537451 52.6340055558905 52.6334536510485 52.6329016528251 52.6323496748456 52.6317978307312 52.6312462340754 52.630694998421 52.6301442372362 52.6295940638918 52.6290445916373 52.6284959335782 52.6279482026521 52.6274015116061 52.626855972973 52.6263116990484 52.6257688018676 52.6252273931826 52.6246875844388 52.6241494867525 52.6236132108876 52.623078867233 52.6225465657801 52.6220164160997 52.6214885273196 52.6209630081025 52.620439966623 52.619919510546 52.619401747004 52.6188867825753 52.5427373689452 52.5424258927359 52.5421148791161 52.5418043324094 52.5414942569329 52.5411846569971 52.5408755369062 52.5405669009572 52.5402587534407 52.5399510986406 52.5396439408338 52.5393372842901 52.5390311332728 52.5387254920378 52.5384203648339 52.5381157559031 52.5378116694798 52.5375081097914 52.5372050810578 52.5369025874917 52.5366006332982 52.536299222675 52.5359983598122 52.5356980488922 52.53539829409 52.5350990995726 52.5348004694993 52.5345024080215 52.5342049192828 52.5339080074189 52.5336116765572 52.4380119395495 52.4377284636208 52.4374444558051 52.4371599197156 52.4368748589723 52.4365892772018 52.4363031780374 52.436016565119 52.4357294420929 52.435441812612 52.4351536803356 52.4348650489295 52.4345759220657 52.4342863034226 52.4339961966848 52.4337056055432 52.4334145336947 52.4331229848424 52.4328309626957 52.4325384709695 52.4322455133853 52.4319520936699 52.4316582155565 52.4313638827838 52.4310690990965 52.4307738682449 52.430478193985 52.4301820800784 52.4298855302925 52.4295885484001 52.4292911381794 52.3280524640411 52.327955971369 52.3278648540463 52.3277800988394 52.3277026236152 52.327633267401 52.3275727812984 52.3275218203492 52.3274809364411 52.3274505723314 52.327431056852 52.3274226013482 52.3274252973898 52.3274391157797 52.3274639068701 52.3274994021827 52.3275452173168 52.3276008561116 52.3276657160202 52.3277390946341 52.3278201972907 52.3279081456789 52.3280019873507 52.3281007060364 52.3282032326499 52.3283084568665 52.328415239148 52.3285224230823 52.328628847908 52.3287333610845 52.3288348307734 52.6457803576465 52.6459775085815 52.6461636383023 52.6463367194611 52.6464948668367 52.6466363578685 52.6467596514187 52.6468634045589 52.6469464871972 52.6470079943872 52.6470472561851 52.6470638449466 52.6470575799848 52.6470285295385 52.6469770100287 52.6469035826121 52.6468090470694 52.6466944330932 52.6465609890729 52.6464101684973 52.6462436141226 52.6460631400794 52.6458707121132 52.6456684261731 52.6454584855822 52.6452431770394 52.6450248457117 52.6448058696907 52.6445886340901 52.6443755050668 52.6441688040482 52.2236561485205;20.441002272874 20.5330536978959 20.5331036657009 20.5331537098873 20.533203830427 20.5332540272916 20.5333043004527 20.5333546498819 20.5334050755507 20.5334555774307 20.5335061554933 20.5335568097099 20.5336075400518 20.5336583464905 20.5337092289971 20.5337601875429 20.5338112220992 20.533862332637 20.5339135191276 20.5339647815418 20.5340161198508 20.5340675340256 20.5341190240371 20.5341705898561 20.5342222314536 20.5342739488003 20.5343257418671 20.5343776106246 20.5344295550435 20.5344815750944 20.534533670748 20.5345858419748 20.912293684498 20.9124468877356 20.9125994302123 20.9127513111671 20.9129025298422 20.9130530854832 20.913202977339 20.9133522046618 20.9135007667071 20.9136486627337 20.9137958920038 20.9139424537829 20.9140883473398 20.9142335719466 20.9143781268788 20.9145220114153 20.9146652248381 20.9148077664329 20.9149496354885 20.915090831297 20.9152313531542 20.9153712003588 20.9155103722134 20.9156488680234 20.915786687098 20.9159238287496 20.916060292294 20.9161960770504 20.9163311823414 20.916465607493 20.9165993518344 21.2334257925079 21.2336356498428 21.2338800071944 21.2341563184175 21.2344617044152 21.2347929831384 21.235146702742 21.2355191775524 21.235906526471 21.2363047134148 21.236709589371 21.2371169356289 21.237522507738 21.2379220797338 21.2383114881717 21.2386866755089 21.2390437323829 21.2393789383466 21.239688800634 21.2399700905541 21.2402198771332 21.2404355576548 21.2406148847796 21.2407559899617 21.2408574029189 21.2409180669524 21.2409373499575 21.2409150510099 21.2408514024593 21.2407470675084 21.2406031333024 21.1917284018595 21.1915584141801 21.19136417812 21.1911471479108 21.190908948442 21.190651363096 21.1903763203957 21.1900858795661 21.1897822151168 21.1894676005619 21.1891443913977 21.1888150074683 21.1884819148473 21.1881476073754 21.1878145879886 21.1874853499791 21.1871623583282 21.1868480312513 21.1865447220927 21.1862547017062 21.1859801414536 21.1857230969478 21.1854854926626 21.1852691075243 21.1850755615928 21.1849063039326 21.1847626017637 21.1846455309738 21.1845559680636 21.1844945835842 21.1844615478606 21.1844618371168 21.1844183303815 21.1843881171577 21.1843709144086 21.1843667256751 21.1843755518194 21.1843973910249 21.184432238796 21.1844800879595 21.1845409286659 21.1846147483917 21.1847015319415 21.1848012614514 21.1849139163928 21.1850394735763 21.1851779071569 21.1853291886388 21.1854932868818 21.1856701681072 21.1858597959051 21.186062131242 21.1862771324684 21.1865047553276 21.1867449529649 21.1869976759373 21.1872628722232 21.1875404872337 21.1878304638235 21.1881327423029 21.1884472604496 21.1887739535223 21.2381231741298 21.2383256967515 21.2385301225722 21.2387364487501 21.2389446724168 21.2391547906777 21.2393668006118 21.2395806992719 21.2397964836843 21.2400141508493 21.240233697741 21.2404551213073 21.2406784184701 21.2409035861251 21.2411306211421 21.241359520365 21.2415902806117 21.2418228986743 21.2420573713189 21.2422936952861 21.2425318672904 21.242771884021 21.2430137421412 21.2432574382887 21.2435029690758 21.2437503310892 21.2439995208902 21.2442505350145 21.2445033699728 21.2447580222501 21.2450144883063 21.3281353970172 21.3283802014895 21.3286233501135 21.3288648397957 21.329104667464 21.3293428300671 21.329579324575 21.3298141479789 21.3300472972914 21.3302787695463 21.3305085617987 21.330736671125 21.3309630946232 21.3311878294127 21.3314108726344 21.3316322214505 21.331851873045 21.3320698246234 21.3322860734129 21.3325006166623 21.332713451642 21.3329245756444 21.3331339859834 21.3333416799949 21.3335476550365 21.3337519084876 21.3339544377498 21.3341552402464 21.3343543134226 21.3345516547459 21.3347472617056 21.3976983789488 21.3977744153336 21.3978663687835 21.3979732434774 21.3980938820026 21.3982269778894 21.3983710897598 21.3985246569365 21.398686016345 21.3988534205239 21.3990250565491 21.3991990656673 21.3993735634254 21.3995466600786 21.3997164810555 21.3998811872591 21.4000389949834 21.4001881952303 21.4003271722174 21.4004544208766 21.4005685631528 21.4006683629283 21.4007527394092 21.4008207788302 21.4008717443499 21.4009050840311 21.4009204368175 21.4009176364444 21.4008967132386 21.4008578937906 21.4008015985004 21.1853647152783 21.1852062643334 21.1850145643166 21.1847917032481 21.1845401085579 21.1842625206463 21.1839619630348 21.183641709434 21.1833052480853 21.182956243767 21.1825984978771 21.1822359070276 21.1818724206027 21.181511997741 21.1811585642127 21.1808159696591 21.1804879456621 21.1801780650995 21.1798897032282 21.1796260009213 21.1793898304566 21.1791837642319 21.1790100467456 21.1788705701501 21.1787668536415 21.1787000269128 21.1786708178489 21.1786795445985 21.1787261121087 21.1788100131607 21.1789303338937 21.4653995224494
1;5;10;8.4346164083627 8.435030507526431 8.434588846690161 8.434687276690159 8.43462605669016 8.43448247167254 8.435688509999999 8.43609459 8.4377985 8.43995004600533 8.44003216600533 8.440818422023991 8.440800380026655;47.086178386935515 47.08627542824197 47.08615303954842 47.086173929548416 47.08615274954842 47.0853599173871 47.0842722 47.08389784 47.08280265 47.081574089270646 47.08153820927064 47.08088137671791 47.080863696353234;52.2236561485205 52.2209212704482 52.2208140080829 52.2207068032163 52.2205996560274 52.220492566695 52.2203855353978 52.2202785623146 52.2201716476237 52.2200647915037 52.2199579941329 52.2198512556895 52.2197445763518 52.2196379562976 52.2195313957051 52.219424894752 52.2193184536161 52.219212072475 52.2191057515063 52.2189994908874 52.2188932907957 52.2187871514085 52.2186810729028 52.2185750554558 52.2184690992443 52.2183632044452 52.2182573712353 52.2181515997912 52.2180458902894 52.2179402429063 52.2178346578183 52.2177291352016 52.2079602530763 52.2079418621837 52.2079234731964 52.2079050861151 52.2078867009408 52.2078683176745 52.2078499363171 52.2078315568695 52.2078131793327 52.2077948037076 52.2077764299951 52.2077580581961 52.2077396883117 52.2077213203426 52.20770295429 52.2076845901546 52.2076662279374 52.2076478676393 52.2076295092614 52.2076111528044 52.2075927982694 52.2075744456572 52.2075560949689 52.2075377462053 52.2075193993673 52.207501054456 52.2074827114722 52.2074643704168 52.2074460312908 52.2074276940951 52.2074093588307 52.1807260077385;21.4653995224494 21.4672412054468 21.4673135575018 21.4673861351139 21.4674589381619 21.4675319665243 21.4676052200792 21.4676786987045 21.4677524022774 21.4678263306749 21.4679004837737 21.4679748614499 21.4680494635795 21.468124290038 21.4681993407004 21.4682746154415 21.4683501141357 21.4684258366569 21.4685017828788 21.4685779526746 21.4686543459172 21.4687309624791 21.4688078022325 21.468884865049 21.4689621508 21.4690396593566 21.4691173905894 21.4691953443687 21.4692735205644 21.4693519190459 21.4694305396825 21.4695093823429 21.4768208189796 21.4768345838707 21.4768483555041 21.4768621338789 21.4768759189944 21.4768897108501 21.4769035094451 21.4769173147787 21.4769311268503 21.4769449456592 21.4769587712047 21.476972603486 21.4769864425024 21.4770002882534 21.4770141407381 21.4770279999558 21.4770418659059 21.4770557385876 21.4770696180003 21.4770835041432 21.4770973970157 21.477111296617 21.4771252029464 21.4771391160032 21.4771530357867 21.4771669622963 21.4771808955311 21.4771948354905 21.4772087821739 21.4772227355804 21.4772366957093 21.4975588084725
